recording,monkey,session,day,lfp,raw_trials,valid_trials,go_sample_zero_based,old_converted_go_sample,start_sample,end_sample_exclusive,source_pair_index,source_sha256,status,fit_seconds,minimum_short,minimum_long,main_included,matched_included,fit_error,short_successful_fit_fraction,short_trials,matched_short_successful_fit_fraction,matched_short_trials,matched_long_successful_fit_fraction,matched_long_trials
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2008-10-03,2,238,238,5000,4500,4500,5000,539,f9b4b2199a16abd625fea1c2ef48bbbdd372a6fcfc54c82567ebe20e4760c2f2,eligible,84.64571605203673,18,20,True,True,0.19399270158168042,1.0,108.0,1.0,108.0,0.9962962962962963,108.0
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,2008-10-03,1,236,236,5000,4500,4500,5000,554,8a615d629f3c2868b32906d7621ecb9fd39f327afc075372e139dc4f0777824c,eligible,145.45233757403912,19,18,True,True,0.1849848428788588,0.9964912280701754,114.0,0.9888888888888889,108.0,1.0,108.0
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2008-10-03,2,236,236,5000,4500,4500,5000,552,620521ca8a9a3fe9ceea7fedf4b0779c62b55e402f53c5f9ba1cd8accb92cff3,eligible,131.84728788601933,19,18,True,True,0.18712978496384203,1.0,114.0,0.9944444444444445,108.0,0.9944444444444445,108.0
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,2008-10-08,1,224,224,5000,4500,4500,5000,567,4cdafd03c333eae9b84d3da3128517aa2b5605411073a8774e3d615504436130,eligible,113.64299450797262,17,17,True,True,0.16741718557924007,0.9921568627450981,102.0,0.9921568627450981,102.0,0.996078431372549,102.0
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2008-10-08,2,224,224,5000,4500,4500,5000,565,fd08c434b2fb3736d6051512cc2d6a110f5cbfc5fc33678fbc2eccb2af58c3c5,eligible,95.35625014198013,17,17,True,True,0.19347819453056672,0.9921568627450981,102.0,0.9921568627450981,102.0,0.996078431372549,102.0
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,2008-10-28,4,203,203,5000,4500,4500,5000,577,9e472f49b62be2d8325448537c7354e0b52fec2c59092baa24a84ab460888cbb,eligible,37.008892004028894,15,12,True,False,0.18546876733940926,0.9933333333333333,90.0,,,,
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,2008-10-28,1,135,135,5000,4500,4500,5000,586,210b5ffbff920ac3c8bdffedf56c76f76ed733867f1a9ee06a18d130070bb3b4,fewer_than_15_short_trials_per_direction,0.018977833969984204,0,0,False,False,,,,,,,
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,2008-10-28,1,106,106,5000,4500,4500,5000,589,5d1bcb40035e79fda2a183b67e480e6a85a0d09964779dfb72820487466f4bed,fewer_than_15_short_trials_per_direction,0.012869608995970339,0,0,False,False,,,,,,,
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,2008-10-29,3,183,183,5000,4500,4500,5000,595,db55c9703add25905172db0785ff1e3114a70dc899ec97c964795758cc996e30,fewer_than_15_short_trials_per_direction,0.018918037007097155,13,14,False,False,,,,,,,
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,2008-10-29,3,192,192,5000,4500,4500,5000,601,39be9c6b203a7b64e2de8fa03bc8a9afe67ab58545230f51b62d42b9bfd5e930,fewer_than_15_short_trials_per_direction,0.020961081027053297,10,17,False,False,,,,,,,
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,2008-10-29,4,192,192,5000,4500,4500,5000,600,dbdb973442226b80167fdde4a33b32bbb4b47e46c8c143cf1f534f714b05f64e,fewer_than_15_short_trials_per_direction,0.019887394038960338,10,17,False,False,,,,,,,
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,2008-10-31,1,393,393,5000,4500,4500,5000,607,4bff112312f5739bf1236ba7035ff9ca6c9278250ab2e55f782eb21252ebcbbd,eligible,247.30976881203242,31,32,True,True,0.26535564423514185,0.9924731182795699,186.0,0.9924731182795699,186.0,0.9817204301075269,186.0
monkeyM_session-o081031013-23_lfp-3,M,o081031013-23,2008-10-31,3,393,393,5000,4500,4500,5000,606,0af2c93b75aff1a9258149b8600d7e45466432ddd8096abdba1e6fced77b1391,eligible,214.35056213801727,31,32,True,True,0.21620179077376123,0.9838709677419355,186.0,0.9838709677419355,186.0,0.9946236559139785,186.0
monkeyM_session-o081031024-27_lfp-1,M,o081031024-27,2008-10-31,1,84,84,5000,4500,4500,5000,608,c4a7593520d03f9392d875c4e4d77a2ba43ccbd0aaff887c789435209e83852e,fewer_than_15_short_trials_per_direction,0.01199754496337846,0,0,False,False,,,,,,,
monkeyM_session-o081106010-15_lfp-3,M,o081106010-15,2008-11-06,3,189,189,5000,4500,4500,5000,610,c4dd2e484371a645d0ef290b36d5d3ef09ec5714683d5163edae9b97fddf777d,fewer_than_15_short_trials_per_direction,0.022589989996049553,0,0,False,False,,,,,,,
monkeyM_session-o081106010-15_lfp-5,M,o081106010-15,2008-11-06,5,189,189,5000,4500,4500,5000,609,f1b604e6a1733daeabde75cc579dc68ab787acb3f3bb4106ca5e39e95b72df5e,fewer_than_15_short_trials_per_direction,0.017636768985539675,0,0,False,False,,,,,,,
monkeyM_session-o081106016-19_lfp-3,M,o081106016-19,2008-11-06,3,115,115,5000,4500,4500,5000,613,4a179cb7017743237da0b314a772bc66723aa52795af0dcae2df098526231613,fewer_than_15_short_trials_per_direction,0.013377316994592547,0,0,False,False,,,,,,,
monkeyM_session-o081106016-19_lfp-5,M,o081106016-19,2008-11-06,5,115,115,5000,4500,4500,5000,612,5709c922038e1e651e66a4bfd123dcc1d4a89efe2cc6e6ca07daeb91e5ea8de8,fewer_than_15_short_trials_per_direction,0.013651654997374862,0,0,False,False,,,,,,,
monkeyM_session-o081107007-13_lfp-1,M,o081107007-13,2008-11-07,1,249,249,5000,4500,4500,5000,616,a15e1e9fdbf6948d10575a847e110ea418e938cd4b161044660dfd059939583e,eligible,20.135878509026952,18,19,True,True,0.14664777406325957,1.0,108.0,1.0,108.0,1.0,108.0
monkeyM_session-o081107007-13_lfp-2,M,o081107007-13,2008-11-07,2,249,249,5000,4500,4500,5000,615,87e34630350a94288f9dff14c548ed2a2d6f8e5aa6d5635f30c15fd2872e549b,eligible,158.17715275799856,18,19,True,True,0.11010786301137261,0.9925925925925926,108.0,0.9925925925925926,108.0,0.9685185185185186,108.0
monkeyM_session-o081113002-9_lfp-1,M,o081113002-9,2008-11-13,1,248,248,5000,4500,4500,5000,621,c59fe6e2f185e4928e425db9e5e1d56139efbc2212b104a2ecea3e1e72f7e0e4,eligible,157.25010756996926,20,20,True,True,0.20534735580966582,0.995,120.0,0.995,120.0,0.9966666666666667,120.0
monkeyM_session-o081113002-9_lfp-2,M,o081113002-9,2008-11-13,2,248,248,5000,4500,4500,5000,618,4bb9a9a1d25e96bbf674bccc7ad306163e847fc2d6182379af0a520bd6f7b0ae,eligible,55.24982717796229,20,20,True,True,0.19517817417293815,1.0,120.0,1.0,120.0,0.995,120.0
monkeyM_session-o081113011-13_lfp-1,M,o081113011-13,2008-11-13,1,121,121,5000,4500,4500,5000,628,19e300120f3789302d3ce8edb8024e9b8fb4509ab496b88609af3f0a141cb133,fewer_than_15_short_trials_per_direction,0.021538899978622794,0,0,False,False,,,,,,,
monkeyM_session-o081113011-13_lfp-2,M,o081113011-13,2008-11-13,2,121,121,5000,4500,4500,5000,624,000266d0f3501f973456b54fbec64a4a1f2b0d0473bd2fbbf6dbbf0e382bec1b,fewer_than_15_short_trials_per_direction,0.014895319996867329,0,0,False,False,,,,,,,
monkeyM_session-o081113014-16_lfp-1,M,o081113014-16,2008-11-13,1,92,92,5000,4500,4500,5000,633,369d287a2ec4a9a2e53dbce4d7c6425cff5b65f4902921f6f1a47aacadbede38,fewer_than_15_short_trials_per_direction,0.013452198007144034,0,0,False,False,,,,,,,
monkeyM_session-o081113014-16_lfp-2,M,o081113014-16,2008-11-13,2,92,92,5000,4500,4500,5000,632,8f8724b99cb28c5aef4450ef6212420f916460fa31fe2546a27e859cdf19a748,fewer_than_15_short_trials_per_direction,0.012524603982456028,0,0,False,False,,,,,,,
monkeyM_session-o081118001-3_lfp-1,M,o081118001-3,2008-11-18,1,91,91,5000,4500,4500,5000,636,993e5806f23fc065eece0e203513f23c78aab8a6256dab6bbb501ae39757df65,fewer_than_15_short_trials_per_direction,0.01157339900964871,0,0,False,False,,,,,,,
monkeyM_session-o081118001-3_lfp-2,M,o081118001-3,2008-11-18,2,91,91,5000,4500,4500,5000,635,6761b2cc86403fcb3c7e6725e961e097ed1710ff2d75525372296980b2109b11,fewer_than_15_short_trials_per_direction,0.01058391499100253,0,0,False,False,,,,,,,
monkeyM_session-o081118004-5_lfp-1,M,o081118004-5,2008-11-18,1,86,86,5000,4500,4500,5000,639,535bbe3f307bbe768c86e96f4b3c965474657a8e8fb71540a36f13124ea80d1f,fewer_than_15_short_trials_per_direction,0.011214063037186861,0,0,False,False,,,,,,,
monkeyM_session-o081118008-10_lfp-1,M,o081118008-10,2008-11-18,1,85,85,5000,4500,4500,5000,641,17389616f6f370928804ebb668f4a263884f5c3025e1e44aac10ef7cee83bf72,fewer_than_15_short_trials_per_direction,0.011449002951849252,0,0,False,False,,,,,,,
monkeyM_session-o081127010-14_lfp-1,M,o081127010-14,2008-11-27,1,228,228,5000,4500,4500,5000,643,065eb7aa034e1974739aa7a24f4802cdaba43dd7d2bd599edf1da65b3b8a03ba,eligible,161.3695635389886,17,16,True,True,0.2263857871525975,0.9941176470588236,102.0,0.99375,96.0,0.9916666666666667,96.0
monkeyM_session-o081202001-7_lfp-2,M,o081202001-7,2008-12-02,2,238,238,5000,4500,4500,5000,648,be95d5998de5cb8f1cdce3b1ce374f81c5925b1e6a7919964d3278265ac67f51,eligible,213.93732255295618,20,19,True,True,0.22696593458320782,0.995,120.0,0.9912280701754386,114.0,0.9929824561403509,114.0
monkeyM_session-o081202001-7_lfp-4,M,o081202001-7,2008-12-02,4,238,238,5000,4500,4500,5000,647,5466bd0e02df6849e685beaa90de32770aa24144e2bd9dc49c3e1b1642fd1182,eligible,253.80248543201014,20,19,True,True,0.2153764501170689,0.985,120.0,0.9929824561403509,114.0,0.9947368421052631,114.0
monkeyM_session-o081202008-11_lfp-2,M,o081202008-11,2008-12-02,2,167,167,5000,4500,4500,5000,653,9abe170950c7f3b0772753ce0064a7b5ff1b8c6456c46d900030d8b21d6c0cff,fewer_than_15_short_trials_per_direction,0.016991032985970378,0,0,False,False,,,,,,,
monkeyM_session-o081202012-14_lfp-2,M,o081202012-14,2008-12-02,2,135,135,5000,4500,4500,5000,658,5250c6128e370e9d3b3a7a7af24fb542cd52e103f7cde5aaa3a900748f47f54d,fewer_than_15_short_trials_per_direction,0.016372486017644405,0,0,False,False,,,,,,,
monkeyM_session-o081202012-14_lfp-4,M,o081202012-14,2008-12-02,4,135,135,5000,4500,4500,5000,657,44f27157aa03a7673ad984a0704c78c4c2034808d1095623fff297f178b5f693,fewer_than_15_short_trials_per_direction,0.01643707201583311,0,0,False,False,,,,,,,
monkeyT_session-y070130005-13_lfp-1,T,y070130005-13,2007-01-30,1,253,253,4500,4500,4000,4500,1,958a573e89d47da5a78d6f07ace619bf0968be95d4ef33fd5ed16870859e4bbc,eligible,41.42229113302892,21,21,True,True,0.21127240561231245,1.0,126.0,1.0,126.0,0.9920634920634921,126.0
monkeyT_session-y070130005-13_lfp-2,T,y070130005-13,2007-01-30,2,253,253,4500,4500,4000,4500,0,62cd424772279ddbd5b5735b56ab972b1f1b45ad41a78de7bb6128f90419b33d,eligible,141.7000009030453,21,21,True,True,0.22446460829242895,0.9968253968253968,126.0,0.9968253968253968,126.0,0.9857142857142858,126.0
monkeyT_session-y070201001-6_lfp-1,T,y070201001-6,2007-02-01,1,187,187,4500,4500,4000,4500,4,55745fd1762ef74bae59352908cc7a6ce7b453590267323f4034016a34d89a2e,eligible,59.86305302003166,15,14,True,False,0.2147331927037475,0.9888888888888889,90.0,,,,
monkeyT_session-y070201009-11_lfp-1,T,y070201009-11,2007-02-01,1,108,108,4500,4500,4000,4500,7,1035ef7cae72832fdca1b46045285d9f5b9d6acaf1cf610578ebf4926945bdc2,fewer_than_15_short_trials_per_direction,0.01634547096909955,0,0,False,False,,,,,,,
monkeyT_session-y070201009-11_lfp-2,T,y070201009-11,2007-02-01,2,108,108,4500,4500,4000,4500,6,dd9400b8d08699f009e772da9f23ca0e23be738554870fab87e82bc328aed80b,fewer_than_15_short_trials_per_direction,0.013535701960790902,0,0,False,False,,,,,,,
monkeyT_session-y070202001-7_lfp-1,T,y070202001-7,2007-02-02,1,258,258,4500,4500,4000,4500,9,13962b6efba3604aa4c21c997acfeec10a49d61fd9358601ee740dce4a60d961,eligible,217.04882899898803,21,20,True,True,0.20618707181914725,0.9873015873015873,126.0,0.9916666666666667,120.0,0.99,120.0
monkeyT_session-y070202009-16_lfp-1,T,y070202009-16,2007-02-02,1,140,140,4500,4500,4000,4500,10,956e4f02f39e36b3e407e4726ee29b06d146ee42e367a7810df3d610b7823144,fewer_than_15_short_trials_per_direction,0.019808711018413305,11,9,False,False,,,,,,,
monkeyT_session-y070202017-23_lfp-1,T,y070202017-23,2007-02-02,1,87,87,4500,4500,4000,4500,11,936c89431515ffd16267f3ba749851bc889b5e81079aa72a0788b0df62afc7ae,fewer_than_15_short_trials_per_direction,0.015234648017212749,0,0,False,False,,,,,,,
monkeyT_session-y070206006-12_lfp-1,T,y070206006-12,2007-02-06,1,316,316,4500,4500,4000,4500,14,85bcd1e455c31b436570dda35c35b4093619996516efecbfbb94f02396cf95e5,eligible,97.91419058898464,26,26,True,True,0.21032064176821866,0.9910256410256411,156.0,0.9910256410256411,156.0,0.9948717948717949,156.0
monkeyT_session-y070207001-3_lfp-1,T,y070207001-3,2007-02-07,1,113,113,4500,4500,4000,4500,16,d91a8b599a3d6882693a584964f00c8a166a666267c8f197c344f7a473b08138,fewer_than_15_short_trials_per_direction,0.016785228974185884,9,9,False,False,,,,,,,
monkeyT_session-y070207001-3_lfp-2,T,y070207001-3,2007-02-07,2,113,113,4500,4500,4000,4500,15,a28e327314f679aecd5de83bd6b3b4af55e991ed9d76ae9c2b136a9eafaa10e9,fewer_than_15_short_trials_per_direction,0.015672949026338756,9,9,False,False,,,,,,,
monkeyT_session-y070207004-11_lfp-1,T,y070207004-11,2007-02-07,1,329,329,4500,4500,4000,4500,18,d005e93695debd4b8bc373c8edb40164675c32dbe7d21cf0d84ec0e8f5feec7c,eligible,150.99673906702083,26,26,True,True,0.19137791296460344,0.9846153846153847,156.0,0.9846153846153847,156.0,0.9897435897435898,156.0
monkeyT_session-y070207004-11_lfp-2,T,y070207004-11,2007-02-07,2,329,329,4500,4500,4000,4500,17,5e6462fe097cb545a50b8ad2cca744d5b24b658d617aba99f77fa526ebc2092e,eligible,74.9215748530114,26,26,True,True,0.21681795280476668,0.9987179487179487,156.0,0.9987179487179487,156.0,0.9961538461538462,156.0
monkeyT_session-y070207012-19_lfp-1,T,y070207012-19,2007-02-07,1,264,264,4500,4500,4000,4500,22,337784aa0e63e86306de11ffa4f77f54064350708fc75e93ea071fe5f17f9e83,eligible,52.99702626198996,22,22,True,True,0.2106672173293231,1.0,132.0,1.0,132.0,0.9984848484848485,132.0
monkeyT_session-y070207012-19_lfp-2,T,y070207012-19,2007-02-07,2,264,264,4500,4500,4000,4500,20,675bd9f0ca03d659bdd9d613f3b4418d477486dc640f5c66e5ceb80501c59866,eligible,115.029350797995,22,22,True,True,0.2073462838870756,0.9818181818181818,132.0,0.9818181818181818,132.0,0.9954545454545455,132.0
monkeyT_session-y070208003-8_lfp-1,T,y070208003-8,2007-02-08,1,283,283,4500,4500,4000,4500,24,ba5a0f80bdd4a47dcff75605463fd39f46e9e5d54ea1c1fce3fd22b575ff66f8,eligible,144.869135387009,22,23,True,True,0.19282034829674066,0.9893939393939394,132.0,0.9893939393939394,132.0,0.9924242424242424,132.0
monkeyT_session-y070208003-8_lfp-2,T,y070208003-8,2007-02-08,2,283,283,4500,4500,4000,4500,23,eaac975d8769ddd6f1f6f094ba0ded614f4e8983e4317465b0d054967cbf4be5,eligible,86.66540395602351,22,23,True,True,0.20553214522902186,1.0,132.0,1.0,132.0,0.9954545454545455,132.0
monkeyT_session-y070209004-10_lfp-1,T,y070209004-10,2007-02-09,1,312,312,4500,4500,4000,4500,27,7e1d3ffea6716ff49407cf0389382843bb52f17b1bd8660d2e3fc99e68151368,eligible,141.44786484597716,26,26,True,True,0.19641561309687053,0.9884615384615385,156.0,0.9884615384615385,156.0,0.9974358974358974,156.0
monkeyT_session-y070209004-10_lfp-2,T,y070209004-10,2007-02-09,2,312,312,4500,4500,4000,4500,25,69bd5e1a935fe0501530cd907e3db2a6eebad00414e529875020be8f7120f561,eligible,133.90714819199638,26,26,True,True,0.1989650292455084,0.9923076923076923,156.0,0.9923076923076923,156.0,0.9935897435897436,156.0
monkeyT_session-y070213003-8_lfp-1,T,y070213003-8,2007-02-13,1,298,298,4500,4500,4000,4500,28,967d06a7266bfed3161eb838aaff29b7db35fc4fe1dd5b51ca5026e5e0ed3002,eligible,143.92888699600007,23,22,True,True,0.22013631334493078,1.0,138.0,0.9939393939393939,132.0,0.990909090909091,132.0
monkeyT_session-y070214006-11_lfp-2,T,y070214006-11,2007-02-14,2,265,265,4500,4500,4000,4500,29,178ab47fdc3a661a20cb377eef0f86905d64ae1eeb4f16e64ea031d66eecd7fc,eligible,139.34525382501306,22,22,True,True,0.20960877833601527,0.996969696969697,132.0,0.996969696969697,132.0,0.990909090909091,132.0
monkeyT_session-y070214012-17_lfp-2,T,y070214012-17,2007-02-14,2,258,258,4500,4500,4000,4500,30,9de1ba3a3a408b8e68b424e2aedf7346691a0ba1c20934204223cb07439961cd,eligible,138.47899235901423,21,21,True,True,0.22146324338882156,0.9952380952380953,126.0,0.9952380952380953,126.0,0.9952380952380953,126.0
monkeyT_session-y070214018-19_lfp-1,T,y070214018-19,2007-02-14,1,90,90,4500,4500,4000,4500,34,50af566e4a79ba8db02c5eb9193ab9aa4a2242bbae8fa779d1175b726171f3f4,fewer_than_15_short_trials_per_direction,0.01612032495904714,0,0,False,False,,,,,,,
monkeyT_session-y070214018-19_lfp-2,T,y070214018-19,2007-02-14,2,90,90,4500,4500,4000,4500,33,a4ea2a356ceed52c6bbe072a7c1d492f9a0cd66dd13322ecb53a0f3a729e7576,fewer_than_15_short_trials_per_direction,0.009366616024635732,0,0,False,False,,,,,,,
monkeyT_session-y070214020-23_lfp-1,T,y070214020-23,2007-02-14,1,110,110,4500,4500,4000,4500,37,40018033967124737ba508540c0818b97369a156850ce738fb310ad369f24182,fewer_than_15_short_trials_per_direction,0.0117914869915694,0,0,False,False,,,,,,,
monkeyT_session-y070214020-23_lfp-2,T,y070214020-23,2007-02-14,2,111,111,4500,4500,4000,4500,36,407f1b074b221972ab98c1ac9e3c20e5f636621a18857669dba774a67b9eccb6,fewer_than_15_short_trials_per_direction,0.011126559984404594,0,0,False,False,,,,,,,
monkeyT_session-y070215001-4_lfp-1,T,y070215001-4,2007-02-15,1,161,161,4500,4500,4000,4500,40,19b903c53321719b6dfc6219f9533ee1a79203204958a03992545a08ea6cb8ac,fewer_than_15_short_trials_per_direction,0.020402622991241515,12,13,False,False,,,,,,,
monkeyT_session-y070215001-4_lfp-2,T,y070215001-4,2007-02-15,2,151,151,4500,4500,4000,4500,39,fd713461277b4a04af69c153810e7eb35f9f45e8db57bd75915c5dd737e96dab,fewer_than_15_short_trials_per_direction,0.014559776987880468,12,10,False,False,,,,,,,
monkeyT_session-y070215005-10_lfp-1,T,y070215005-10,2007-02-15,1,264,264,4500,4500,4000,4500,47,cd56a252a63baec3a4a96a51990e4d5807661eaabaf6449ebaaa0e8d75a4e9de,eligible,97.27730259700911,21,22,True,True,0.2098213514459652,0.9936507936507937,126.0,0.9936507936507937,126.0,0.9968253968253968,126.0
monkeyT_session-y070215005-10_lfp-2,T,y070215005-10,2007-02-15,2,264,264,4500,4500,4000,4500,45,50719cf68819b528bc5152b7a94275648572692293eabd838fd85af99a836f3f,eligible,101.87717691599391,21,22,True,True,0.23105930831727292,0.9952380952380953,126.0,0.9952380952380953,126.0,0.9984126984126984,126.0
monkeyT_session-y070215011-16_lfp-1,T,y070215011-16,2007-02-15,1,234,234,4500,4500,4000,4500,53,da9e5a8f738052e378b8369b3f11af4d4b37a5f106e479e0823cc07f3d80059a,eligible,127.95476256596157,19,17,True,True,0.20197417694941,1.0,114.0,0.9941176470588236,102.0,0.9941176470588236,102.0
monkeyT_session-y070215011-16_lfp-2,T,y070215011-16,2007-02-15,2,234,234,4500,4500,4000,4500,51,700cca6639fc067fa885dd7d9e7203934115de0276820059e425e5ee2e676795,eligible,169.31134378397837,19,17,True,True,0.21624592304117252,0.9982456140350877,114.0,0.9980392156862745,102.0,0.9862745098039216,102.0
monkeyT_session-y070215017-21_lfp-2,T,y070215017-21,2007-02-15,2,182,182,4500,4500,4000,4500,58,edc598538c752d92f183caf00c7d37de518a5e96d4daf7f19eba77ab0cf40b63,fewer_than_15_short_trials_per_direction,0.023890651005785912,0,0,False,False,,,,,,,
monkeyT_session-y070215017-21_lfp-4,T,y070215017-21,2007-02-15,4,113,113,4500,4500,4000,4500,57,157a92abdbf70e7fde5e0e7b1bb660150cdc9958889cf8b68ba5db99ccc14436,fewer_than_15_short_trials_per_direction,0.01390715898014605,0,0,False,False,,,,,,,
monkeyT_session-y070228001-5_lfp-8,T,y070228001-5,2007-02-28,8,216,216,4500,4500,4000,4500,61,453e0321e5626329746e463e40a9a7c4ce1c6d9b7912b875e9c0641ad00d69a0,eligible,107.46907452301821,16,17,True,True,0.21887333345453153,0.99375,96.0,0.99375,96.0,0.9916666666666667,96.0
monkeyT_session-y070301002-6_lfp-8,T,y070301002-6,2007-03-01,8,264,264,4500,4500,4000,4500,67,4d177dc8e96176afd9fa05cb50d94de78ac5bef3399157164a758e584af591c5,eligible,160.31607774400618,22,22,True,True,0.2243340544405018,0.9863636363636363,132.0,0.9863636363636363,132.0,0.990909090909091,132.0
monkeyT_session-y070301012-19_lfp-7,T,y070301012-19,2007-03-01,7,359,359,4500,4500,4000,4500,72,7cae9ed90ad86e34e5b271eac3140fa1f6ec763234a75954f2d41dbbbf97686d,eligible,148.99149826302892,29,30,True,True,0.20727638597667913,0.996551724137931,174.0,0.996551724137931,174.0,0.996551724137931,174.0
monkeyT_session-y070306001-5_lfp-5,T,y070306001-5,2007-03-06,5,203,203,4500,4500,4000,4500,78,fe986910d85af3a4de4d4d1c1e4cff750fb44ceb5a145579c46809f487abf261,eligible,29.91608203301439,17,16,True,True,0.20088414421902534,1.0,102.0,1.0,96.0,1.0,96.0
monkeyT_session-y070306001-5_lfp-7,T,y070306001-5,2007-03-06,7,203,203,4500,4500,4000,4500,77,104e4034fbc57e1072e4cd672c7ff532e40acbd806ae720380c9d825d5502d7e,eligible,78.75478560902411,17,16,True,True,0.21271445653662602,0.9921568627450981,102.0,0.99375,96.0,1.0,96.0
monkeyT_session-y070306006-11_lfp-5,T,y070306006-11,2007-03-06,5,217,217,4500,4500,4000,4500,81,8e4f4103c937fe11d1760afa88330c9b3ec799c120d7fef71d3461cf09fe57e3,eligible,35.00887171499198,17,17,True,True,0.21034337909246786,0.9901960784313726,102.0,0.9901960784313726,102.0,0.9921568627450981,102.0
monkeyT_session-y070306006-11_lfp-7,T,y070306006-11,2007-03-06,7,217,217,4500,4500,4000,4500,80,6790d25fedf5ea2fd26f47dc0fd094e6d5cdda72579b4b3221d6f2296cd2b799,eligible,94.145704271039,17,17,True,True,0.23701199856599128,0.9980392156862745,102.0,0.9980392156862745,102.0,0.996078431372549,102.0
monkeyT_session-y070307002-6_lfp-5,T,y070307002-6,2007-03-07,5,258,258,4500,4500,4000,4500,84,915020f0565cf95c44b5093c3d4b575e6ea554a84c5cc1bc661cc17600e39ec1,eligible,48.82922407303704,21,19,True,True,0.18766501711923592,1.0,126.0,1.0,114.0,0.9964912280701754,114.0
monkeyT_session-y070307008-13_lfp-5,T,y070307008-13,2007-03-07,5,277,277,4500,4500,4000,4500,88,56f20b586f5e59fe98c0b692db19b8a4d802d37d2db165b7f593a13a50daeb29,eligible,98.4392723320052,22,22,True,True,0.19086931236440688,1.0,132.0,1.0,132.0,0.9939393939393939,132.0
monkeyT_session-y070307014-16_lfp-5,T,y070307014-16,2007-03-07,5,133,133,4500,4500,4000,4500,91,e2be8897b2add7696dac793ad20c9e696568d74f62232b260c47053d70b18e96,fewer_than_15_short_trials_per_direction,0.01586006401339546,0,0,False,False,,,,,,,
monkeyT_session-y070308002-6_lfp-6,T,y070308002-6,2007-03-08,6,255,255,4500,4500,4000,4500,95,80187c0010749f2753dac30446194f1767404f50e772d50c03c1e6950c704eba,eligible,132.3107427880168,21,21,True,True,0.20952813868368014,0.9904761904761905,126.0,0.9904761904761905,126.0,0.9904761904761905,126.0
monkeyT_session-y070308014-17_lfp-5,T,y070308014-17,2007-03-08,5,156,156,4500,4500,4000,4500,101,fc12101b31df644cbceab5678f61dbb1686a2af88639318e630d94d4286b097e,fewer_than_15_short_trials_per_direction,0.021253213984891772,0,0,False,False,,,,,,,
monkeyT_session-y070312001-5_lfp-7,T,y070312001-5,2007-03-12,7,265,265,4500,4500,4000,4500,106,04b39f164241334dd362cb2002ccc2a3d10d7d0cb449bdad5e98a8059e62464a,eligible,110.76134990697028,21,22,True,True,0.21708978938050166,0.9920634920634921,126.0,0.9920634920634921,126.0,0.9984126984126984,126.0
monkeyT_session-y070312001-5_lfp-8,T,y070312001-5,2007-03-12,8,265,265,4500,4500,4000,4500,109,335122926f250554710adf8ed5cfb79b4a9a8567a4a880e69588103dbf5b90b6,eligible,85.20724584901473,21,22,True,True,0.2210196508114741,0.9904761904761905,126.0,0.9904761904761905,126.0,0.9936507936507937,126.0
monkeyT_session-y070312011-14_lfp-7,T,y070312011-14,2007-03-12,7,160,160,4500,4500,4000,4500,111,95c147f22172751709d6fb84f63955e82580d45b8d52ccf4adf849c115c92388,fewer_than_15_short_trials_per_direction,0.02532151696505025,13,13,False,False,,,,,,,
monkeyT_session-y070312011-14_lfp-8,T,y070312011-14,2007-03-12,8,160,160,4500,4500,4000,4500,114,207d8bae3eae46a47972ccf17964923d68403e34cfb27a0f686657a481eaf9e3,fewer_than_15_short_trials_per_direction,0.016654104983899742,13,13,False,False,,,,,,,
monkeyT_session-y070314001-8_lfp-5,T,y070314001-8,2007-03-14,5,213,213,4500,4500,4000,4500,118,ca5888b9eff755d83f1d56041f9b4991d46238b0bb745a90915f65ee247fc680,eligible,104.54067174199736,17,17,True,True,0.21455592425373157,0.996078431372549,102.0,0.996078431372549,102.0,0.9941176470588236,102.0
monkeyT_session-y070314001-8_lfp-7,T,y070314001-8,2007-03-14,7,213,213,4500,4500,4000,4500,117,a09c42af48987a3e98277c5286a2e8bde1d6618b7db9da3153eaf4a5e0f7620d,eligible,90.94311219599331,17,17,True,True,0.19619944951019982,0.9862745098039216,102.0,0.9862745098039216,102.0,0.9901960784313726,102.0
monkeyT_session-y070315003-8_lfp-5,T,y070315003-8,2007-03-15,5,253,253,4500,4500,4000,4500,123,ebcb632de36b1ce8102587328e522a7a8e20183470fa6cf3901491bcd0a64c22,eligible,136.53335843299283,21,20,True,True,0.2134388548774355,0.9920634920634921,126.0,0.9966666666666667,120.0,0.9916666666666667,120.0
monkeyT_session-y070315003-8_lfp-6,T,y070315003-8,2007-03-15,6,253,253,4500,4500,4000,4500,120,049a61b87b75b67afdd821001bfac68c7bc77ae8356ea70b7f5aecbbbc9bea60,eligible,87.21907064598054,21,20,True,True,0.2155123563229246,1.0,126.0,0.9966666666666667,120.0,0.9983333333333333,120.0
