mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel
ekez004,control,250828,sleep,2,18,2552.0,2554.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,sleep,2,18,2564.0,2566.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18
ekez004,control,250828,mobile,0,19,482.0,484.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,558.0,560.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,636.0,638.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,712.0,714.0,480.0,771.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,773.0,775.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,775.0,777.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,777.0,779.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,779.0,781.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,781.0,783.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,783.0,785.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,785.0,787.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,787.0,789.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,789.0,791.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,791.0,793.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,immobile,1,19,793.0,795.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,820.0,822.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,898.0,900.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,974.0,976.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1050.0,1052.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1126.0,1128.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1204.0,1206.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1280.0,1282.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1356.0,1358.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1434.0,1436.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1510.0,1512.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1586.0,1588.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1664.0,1666.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1740.0,1742.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1816.0,1818.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1892.0,1894.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,1970.0,1972.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,2046.0,2048.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,2122.0,2124.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,2200.0,2202.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,mobile,0,19,2276.0,2278.0,798.0,2280.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2282.0,2284.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2294.0,2296.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2306.0,2308.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2318.0,2320.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2332.0,2334.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2344.0,2346.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2356.0,2358.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2368.0,2370.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2380.0,2382.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2392.0,2394.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2404.0,2406.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2416.0,2418.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2430.0,2432.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2442.0,2444.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2454.0,2456.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2466.0,2468.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2478.0,2480.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2490.0,2492.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2502.0,2504.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2514.0,2516.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2528.0,2530.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2540.0,2542.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2552.0,2554.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250828,sleep,2,19,2564.0,2566.0,2280.0,2569.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch19
ekez004,control,250829,mobile,0,12,262.0,264.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,264.0,266.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,266.0,268.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,270.0,272.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,272.0,274.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,274.0,276.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,276.0,278.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,280.0,282.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,282.0,284.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,284.0,286.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,286.0,288.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,288.0,290.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,292.0,294.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,294.0,296.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,296.0,298.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,298.0,300.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,300.0,302.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,304.0,306.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,306.0,308.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,308.0,310.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,310.0,312.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,314.0,316.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,316.0,318.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,12,318.0,320.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,462.0,464.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,464.0,466.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,466.0,468.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,468.0,470.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,470.0,472.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,472.0,474.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,474.0,476.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,476.0,478.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,478.0,480.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,480.0,482.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,482.0,484.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,484.0,486.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,486.0,488.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,488.0,490.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,490.0,492.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,492.0,494.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,494.0,496.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,496.0,498.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,498.0,500.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,immobile,1,12,500.0,502.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2316.0,2318.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2318.0,2320.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2320.0,2322.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2322.0,2324.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2324.0,2326.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2326.0,2328.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2328.0,2330.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2330.0,2332.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2332.0,2334.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2334.0,2336.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2336.0,2338.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,sleep,2,12,2338.0,2340.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch12
ekez004,control,250829,mobile,0,18,262.0,264.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,264.0,266.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,266.0,268.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,270.0,272.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,272.0,274.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,274.0,276.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,276.0,278.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,280.0,282.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,282.0,284.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,284.0,286.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,286.0,288.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,288.0,290.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,292.0,294.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,294.0,296.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,296.0,298.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,298.0,300.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,300.0,302.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,304.0,306.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,306.0,308.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,308.0,310.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,310.0,312.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,314.0,316.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,316.0,318.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,18,318.0,320.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,462.0,464.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,464.0,466.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,466.0,468.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,468.0,470.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,470.0,472.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,472.0,474.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,474.0,476.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,476.0,478.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,478.0,480.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,480.0,482.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,482.0,484.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,484.0,486.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,486.0,488.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,488.0,490.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,490.0,492.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,492.0,494.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,494.0,496.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,496.0,498.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,498.0,500.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,immobile,1,18,500.0,502.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2316.0,2318.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2318.0,2320.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2320.0,2322.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2322.0,2324.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2324.0,2326.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2326.0,2328.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2328.0,2330.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2330.0,2332.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2332.0,2334.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2334.0,2336.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2336.0,2338.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,sleep,2,18,2338.0,2340.0,2314.0,2342.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch18
ekez004,control,250829,mobile,0,19,262.0,264.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,264.0,266.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,266.0,268.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,270.0,272.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,272.0,274.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,274.0,276.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,276.0,278.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,280.0,282.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,282.0,284.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,284.0,286.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,286.0,288.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,288.0,290.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,292.0,294.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,294.0,296.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,296.0,298.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,298.0,300.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,300.0,302.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,304.0,306.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,306.0,308.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,308.0,310.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,310.0,312.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,314.0,316.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,316.0,318.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,mobile,0,19,318.0,320.0,260.0,323.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,462.0,464.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,464.0,466.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,466.0,468.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,468.0,470.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,470.0,472.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,472.0,474.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,474.0,476.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,476.0,478.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,478.0,480.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,480.0,482.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,482.0,484.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,484.0,486.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
ekez004,control,250829,immobile,1,19,486.0,488.0,460.0,504.0,LFP0_250829.dat,ekez004_250829,ekez004_250829_ch19
